,Rainfall (mm),Temperature (°C),Humidity (%),Flood Occurred,Risk_encoded
4637,139.96851154297858,33.67303308235339,63.991875677935006,0,4
4638,250.90295873575124,16.818126461968962,91.67532117178436,1,4
4639,261.7853910589839,36.21551781937373,97.38602054362606,0,4
4640,14.778220413219634,44.09617017072806,57.68165427450481,0,1
4641,48.27100741577205,40.82391921653577,37.81333342245858,1,2
4642,82.58704073004125,31.033226243149123,61.3690485641051,1,3
4643,178.45975526628055,38.662206579383295,99.16265789405094,0,4
4644,108.29842763774012,43.316964298444944,43.4341487746464,0,3
4645,253.21227403382264,21.48052733817646,69.40794589862408,1,4
4646,215.00156048488128,38.79775538932134,75.51869312559577,0,4
4647,30.136806934052466,23.0954087390656,37.11430354762216,1,1
4648,187.36725075362736,41.30842265819,67.07672982577326,1,4
4649,33.90378760409353,17.950635170704366,45.16056047752923,1,1
4650,76.51070089093803,20.346552566095244,88.33676872693937,1,3
4651,53.36119006026841,36.61849390415405,77.18028565648353,1,2
4652,51.91858476021148,20.24332511589747,86.10131419831927,0,2
4653,184.91865743305777,19.74162905709133,35.97459156735643,1,4
4654,169.08147676624844,31.66400632196616,22.76597645484541,1,4
4655,52.808445836318064,40.04961713127213,88.04205478479,1,2
4656,297.0518416255295,23.054022758238872,50.9403360333144,0,4
4657,126.55101971048812,40.23414548116455,34.377792952971895,1,4
4658,29.12079844648099,39.23860189637924,27.351629221384396,0,1
4659,36.17070508653454,32.373162028780065,61.3200644845673,1,2
4660,175.1681141179784,34.39688261061811,32.01023620895566,1,4
4661,293.72082101504185,16.213235598357247,65.33536195530054,0,4
4662,171.58533048575936,26.0140667491114,78.18452340101956,0,4
4663,284.7124429849911,22.901847933550577,62.80465372130017,1,4
4664,133.23985522740804,19.50011582182417,92.29598261507849,0,4
4665,130.7523310956036,26.689779874709444,32.44556994685102,1,4
4666,150.00220779476467,25.647125890422984,59.51627786003992,0,4
4667,209.22763744666656,36.86675034389181,33.055236750930575,1,4
4668,110.2847899353998,32.9428902143026,90.07215411572372,0,3
4669,259.1658098036871,42.39300206406058,94.57914210809103,1,4
4670,8.78441543044387,19.362227491675167,51.999670531427824,1,1
4671,131.9292585085327,16.79245815970578,44.45986062789397,0,4
4672,153.29755499397535,31.03823362473386,42.3452876343399,1,4
4673,182.10967147892885,15.030814158323553,88.77818767925875,0,4
4674,82.82157370975898,38.63156829404897,74.59535397013161,0,3
4675,128.2439912957506,30.179186660550283,90.44744437230676,0,4
4676,145.361325064217,29.641967281736807,29.401346358702646,0,4
4677,206.072993604964,25.87487936172523,58.0822342291256,1,4
4678,232.06325542074416,26.249215084462875,74.09432755720766,1,4
4679,221.34819820313612,27.934010347519678,91.7672608602236,1,4
4680,102.4749156868756,15.480970332780906,50.56153711303909,0,3
4681,299.83515689758906,17.50637361648614,45.04720581682223,1,4
4682,254.59959353615383,30.15144060033711,93.03725673486764,0,4
4683,78.00701194349068,19.50366795659412,23.802661586413,1,3
4684,58.53174170184826,38.36287825040995,58.3676391884464,0,2
4685,94.20637517501714,23.23455522013577,56.69012484852665,1,3
4686,135.70345589989347,17.936989120479723,31.68451311126497,1,4
4687,255.2398134958841,22.05629777710349,51.59600889451025,1,4
4688,233.50867913836032,25.712946904673643,77.80797919867867,1,4
4689,255.3738370517628,16.05949825784651,49.34947556434032,1,4
4690,81.58713447309854,19.25026573158987,44.77283836878236,1,3
4691,178.03836673555085,24.71540263432559,82.55163983250769,1,4
4692,84.97471868321233,24.314414214292924,99.09723288219216,0,3
4693,32.706948215847945,39.01160089679517,82.34818991442238,1,1
4694,205.2593230424042,40.2976642593796,87.70746305272655,0,4
4695,42.89926535863163,20.8025579743065,95.16005998500104,0,2
4696,200.30932851194143,18.718196517385422,84.14179728608252,0,4
4697,194.38929147162276,34.024874529642545,98.42834318533664,1,4
4698,243.0745333272051,39.13870667086295,79.78274038056493,0,4
4699,41.86638136906932,43.91169291672395,72.92180409337935,0,2
4700,235.04404455264327,15.203888542395427,75.46788393996998,0,4
4701,299.7829577838711,27.41034340280413,92.00654614199873,0,4
4702,255.31273457577063,37.019635022831565,74.64065206894388,0,4
4703,225.54362289829987,39.85677896623064,80.8964136758139,1,4
4704,198.6496064084123,16.868578460492934,37.28079469576482,1,4
4705,126.53444540562884,35.418435583923824,93.0119690347848,0,4
4706,219.15005036748067,23.6681615219691,55.77705937433686,1,4
4707,217.25341054213595,17.23790877999376,32.88538647302438,1,4
4708,189.4494848061865,29.673077452640012,83.98297531419689,1,4
4709,238.88351348934853,19.74460029612438,48.51144141063793,1,4
4710,134.6291665280504,37.11022554185054,34.7295314369297,1,4
4711,36.3758136397172,37.23785399098361,40.500092733647605,1,2
4712,167.72031828277122,40.26203294962528,22.795918431237617,0,4
4713,79.51305861340279,26.327060554432567,27.2498386314708,0,3
4714,115.32992922874506,15.399293916919309,67.40997883089001,0,3
4715,5.224471182367807,22.792078151234392,89.29742624755646,1,0
4716,114.837176375365,29.03435098575831,55.88243307190609,0,3
4717,242.6403318406364,35.82033838248151,70.08465138397781,1,4
4718,162.81671008147646,26.46121757060224,84.77864809834274,0,4
4719,2.940158080191313,31.081451882014143,48.54151283664555,1,0
4720,140.9531460719542,30.727907623671506,72.34512562810674,0,4
4721,87.43549429362223,19.949470480749497,48.03459406327632,0,3
4722,143.26519661915134,33.691485002400384,71.41722838176554,1,4
4723,121.40781643436311,28.177551846161933,37.40861761113984,0,3
4724,279.5937658672145,39.23756104957479,98.2271723416336,0,4
4725,12.353189688904742,35.718336243867,26.094221484523462,0,1
4726,205.0764033845797,18.34407558592664,60.41862796180461,0,4
4727,255.30797889052243,29.66275230109705,42.90371304416616,0,4
4728,287.77157539514263,36.074830754825626,68.06702678528679,1,4
4729,53.29086796328877,17.610351774220277,54.264558392872885,0,2
4730,159.39144058985818,38.77491097669895,44.53324700879416,1,4
4731,13.076873195163577,21.66013543933198,40.00301106263484,0,1
4732,149.75505733652656,30.09254386421069,34.599889135809185,1,4
4733,37.637426862294575,43.21683862417908,82.630345295101,1,2
4734,251.36900240961404,32.140027044668514,37.77599496749168,1,4
4735,34.16100078160945,27.721633551118423,81.88209571007323,1,1
4736,153.9865081159486,15.20384782197428,58.803088732347575,0,4
4737,156.32882069782613,19.002408683222345,25.77824170849585,1,4
4738,291.49514937948163,32.35991655293962,33.23541421229887,0,4
4739,196.49420821166643,29.81475121961215,91.43237152977588,0,4
4740,86.35208792304057,25.91487526940494,68.22526576041038,0,3
4741,72.23979298144154,42.69647656182352,34.74665429773475,1,3
4742,38.474461693519466,24.974476122778224,76.30119321606409,1,2
4743,226.95441721471784,31.1145226933232,85.8609395542792,0,4
4744,207.2269968547016,32.0614022857239,46.45225180467799,0,4
4745,182.96313819243176,30.82405170191768,64.52761702485701,0,4
4746,12.252132884996502,29.327561746202974,43.475997622650965,0,1
4747,228.84865991828835,25.111912080357243,26.4049374176469,0,4
4748,192.56627314454377,42.26290899118858,51.96072621895488,0,4
4749,289.1666604331465,28.524097852774343,80.1145615291909,1,4
4750,176.16063896304362,30.85346602038227,56.69442231106216,0,4
4751,91.18557199851244,34.69433951490727,52.42152064161259,0,3
4752,114.45616565679607,17.02968127294604,49.280575107153695,1,3
4753,52.75221161346975,38.43864424389736,56.713345813563976,0,2
4754,216.87425466041557,30.375219302581066,45.45831617061324,0,4
4755,212.3164980065176,34.715308075349,68.97473559294997,1,4
4756,60.19500464330287,38.16036196241075,25.0852783619756,0,2
4757,47.54679695468358,41.222981722926434,84.59105387578514,1,2
4758,23.101479960658377,26.76661250858793,33.85335577226701,0,1
4759,273.5927231045276,39.342896780467655,70.67557826309957,1,4
4760,69.92095010845534,22.76510686697705,55.99060184417926,0,3
4761,103.2490580255412,34.81006952872099,81.87948375030456,1,3
4762,84.15135251324719,18.08121902038918,86.09119894568452,0,3
4763,124.08738078323732,15.600914022722256,36.33602977485337,0,3
4764,214.214639814745,17.87289378337919,74.17433179502045,0,4
4765,261.1786901178853,24.581474596874276,35.192600541400495,0,4
4766,54.779624858562045,15.932838414739928,29.91986086679077,1,2
4767,205.92370312234956,33.91473816561788,94.42368811770008,1,4
4768,105.76864267274556,24.496336151467943,33.15112563530743,0,3
4769,294.15815048918785,37.09128203142894,38.25055460661866,1,4
4770,89.67574778522305,16.377454088088168,30.425920623037516,1,3
4771,2.157886802357989,21.501046996424947,57.62335114971647,1,0
4772,154.69199220595357,27.24010275989096,93.56858580195124,1,4
4773,45.21932528278132,26.479546868821387,41.12445909697955,0,2
4774,13.34832804551973,18.929960185090216,63.34817045994318,1,1
4775,209.48076958431253,44.82410440744971,52.9166989674212,1,4
4776,219.67778475253692,23.53318742501508,46.88075286723816,1,4
4777,138.20970393495077,36.63096253954389,65.77221530108598,0,4
4778,203.0656550269732,21.600800916351545,64.71143209350487,0,4
4779,161.47183447414017,41.33553632178252,48.74932807072005,0,4
4780,188.9403323165795,26.632749304490773,88.04506372528334,1,4
4781,179.01119195638836,42.02707466967314,24.253768619962017,1,4
4782,199.74682921667767,25.25504758901913,26.819071613384637,1,4
4783,59.88919460195138,15.259314644907404,99.26250079733904,1,2
4784,80.61198601101006,30.510612932353844,79.81463296409433,1,3
4785,131.9889448523076,30.743638084532893,84.31431227440788,0,4
4786,133.8384028257559,18.595025483659068,68.21608601110378,1,4
4787,232.32351347607127,22.04890720257877,53.58883408211678,1,4
4788,110.2180977688596,38.50486772944048,70.3381502985846,1,3
4789,48.75154681775471,16.102674738859776,27.40677644869704,1,2
4790,75.43979114732277,29.68580060060042,80.62153346417304,0,3
4791,64.42005071526852,30.912243702406883,63.25944377150796,1,2
4792,219.4980057768066,35.66136182028372,96.53855124304738,1,4
4793,141.10188438779463,16.123688022004057,70.99802061661198,0,4
4794,212.58920939129504,32.56938981271392,32.13540297427609,0,4
4795,124.86590422728808,15.092941097345497,58.20400919824373,1,4
4796,266.9206807511716,22.95535101867572,24.625779937545687,1,4
4797,295.05609231682035,29.99052765949444,79.6343647433497,0,4
4798,200.95275261078348,42.33844012276852,60.146521725465405,1,4
4799,259.14376717086566,18.79769448016606,49.57226958338956,1,4
4800,152.3799801516188,20.078673870098253,97.48395053376312,1,4
4801,280.3862521061724,35.07750193151483,95.2478815173904,0,4
4802,249.4759457018484,26.245850814671968,96.22655974608958,1,4
4803,297.5335715298117,33.70264205768615,37.67761937735281,1,4
4804,186.92812059833415,44.92362501402802,78.28556765751938,1,4
4805,233.76202208046857,44.60614984046562,95.6305709761965,1,4
4806,162.86044199346404,25.61140738483264,65.6696205365307,1,4
4807,77.73603128142685,30.11776061474498,37.1328275146537,1,3
4808,106.42655133892733,42.1407047588818,85.42499711058097,0,3
4809,268.2016244193948,17.765029872256726,90.39345978613694,1,4
4810,16.78438397958617,28.569117115105414,76.25883091092112,0,1
4811,177.44396582232244,26.32732044949377,43.4842302028477,1,4
4812,111.7452097512326,23.84648317982992,35.25551189235622,1,3
4813,116.00776140166673,44.82612635767045,69.9415840957374,0,3
4814,265.3713619241302,37.006478819171335,58.62404198419584,1,4
4815,256.14671236386795,26.662409771787654,73.50261795306177,0,4
4816,179.6527126717406,39.87065674996258,28.93597323698928,0,4
4817,81.87565422130018,29.689983021361705,30.873084083845104,1,3
4818,142.6369038486072,41.18473237103576,49.03116447814973,1,4
4819,122.4880181367648,22.991395368917352,40.70082301031,0,3
4820,106.0854087607486,21.708006821611963,69.54709048741367,1,3
4821,30.835673567188927,22.41860043742343,49.40324234897504,0,1
4822,162.93416601459612,31.15441728375157,74.71766289183071,0,4
4823,90.54938936234508,23.73940173465404,81.50387216845517,0,3
4824,198.24238287825847,19.413590524391523,34.97340561753454,0,4
4825,95.76118074765922,44.83883755517196,93.58590683320487,1,3
4826,129.34904794044053,42.012996823242304,82.9727872229256,0,4
4827,15.70811225832226,34.05037312479239,70.14246417234203,0,1
4828,297.7614209716433,41.74628621771838,92.714308379851,1,4
4829,152.28311498255275,43.06388212523456,41.26949996953597,1,4
4830,7.271278249251845,35.283248755975066,53.73705615776144,0,0
4831,162.36919762834322,30.560393360739248,26.86295843204813,1,4
4832,261.1061997916949,41.46005376644032,56.49454569256862,1,4
4833,231.7656402798608,32.03390990738728,60.51205836781767,0,4
4834,210.27200523883624,18.80401628561622,69.28535389280493,1,4
4835,41.83939637971047,26.005680013725176,25.123137046749385,1,2
4836,197.3211236962417,28.37762855206131,22.597281538696198,1,4
4837,229.88951340367808,43.06107048406787,53.59121322248775,1,4
4838,171.72571918964897,34.77556416917467,35.130664982074016,0,4
4839,267.8247013561055,41.25832688387672,80.70306737219703,0,4
4840,83.09693453546562,37.72775102519809,73.49890273081841,0,3
4841,72.64340992177517,24.295826595680488,46.06615795064415,0,3
4842,260.87092348279384,36.5612697919255,23.66266121306662,0,4
4843,187.6194728974357,20.85899207771624,34.59548990748141,1,4
4844,0.4341661562997978,27.24437435152403,75.33434740904889,1,0
4845,105.93942255331577,39.18275571467797,99.21319146695814,1,3
4846,257.35679574440235,33.35787485745685,46.11683240796658,1,4
4847,8.195853492522986,39.76237517857845,84.15970295723147,1,1
4848,0.9743784784526645,22.641107470501534,89.36771932790057,1,0
4849,84.37778715753893,37.49246497281885,23.85446977267817,1,3
4850,274.2000111027834,21.06973084325509,93.29772783377716,1,4
4851,270.4432744410049,31.359125171940217,57.29621634959636,0,4
4852,155.62858374045237,28.006037833632934,97.13937652297342,0,4
4853,165.97106134188678,31.69427573312421,63.08446619624928,0,4
4854,99.60240339515664,19.06600272084817,38.81148079189183,1,3
4855,73.12099860834296,25.836836265390357,97.97346459261024,1,3
4856,244.56655626363548,35.007114925985206,39.46439312927736,0,4
4857,31.88845814989243,31.75592382243082,90.5982582078003,1,1
4858,146.20631126359072,31.46909276735459,33.850279577484,0,4
4859,190.3191778491253,30.324903363937636,73.98140582053024,1,4
4860,31.104087111308765,43.31654730116635,52.90332871089552,1,1
4861,155.88212864170384,43.03709093819202,97.7614538521156,0,4
4862,173.25638637373294,25.80434918394883,34.78181049114036,0,4
4863,222.74881815220945,25.556850347526144,52.70357384064648,0,4
4864,70.45081474425986,31.646953697191837,71.1821059234993,0,3
4865,87.9982509872275,17.868188524176233,98.20963386203522,0,3
4866,170.85634398991004,24.09020102302548,44.30904613050724,0,4
4867,294.93792299448427,21.92602697403518,51.7496840835822,1,4
4868,65.24795484603433,21.701690050092854,56.94335898578877,1,3
4869,295.77114813703923,34.15516577685804,40.21603930369409,0,4
4870,214.3027599163444,26.53051003032448,85.38837603229138,1,4
4871,247.82462088900692,20.13493124274919,27.359648460184214,0,4
4872,26.892380470901767,41.62715534963279,76.3831945365042,1,1
4873,90.12605622918969,41.22446063813383,62.71431759660284,0,3
4874,17.320883895294315,40.87388770596706,39.35415647885699,0,1
4875,111.46409850095256,26.722348267733786,59.4264378827239,1,3
4876,294.3868979760156,16.709473605313573,86.3959273755364,0,4
4877,31.581918661901543,18.20226053683308,55.63532831377011,0,1
4878,168.71183471135984,23.28144239313897,29.75182119319817,1,4
4879,1.821186844143696,21.59910012325964,23.264156970521583,1,0
4880,213.8048448132188,41.21956860446507,82.22370352908456,1,4
4881,59.15780771161232,44.59074541167779,46.43465166672325,1,2
4882,38.87536113742888,39.50020986995408,94.49957572593088,1,2
4883,101.10534364823629,36.895467082475655,69.3717744800418,0,3
4884,231.3132893816945,32.658724197819424,54.90271129345303,0,4
4885,31.98392589336324,38.09724897539618,65.157193612057,0,1
4886,68.95169873960862,43.41099936577173,56.57061159301061,1,3
4887,2.539326485192861,33.04034009721243,92.46488659066291,0,0
4888,290.52445880868544,19.63839732059502,56.64174954938326,1,4
4889,177.64367999665916,19.91574951806159,28.32516068709979,1,4
4890,215.96989091540985,32.515884093857586,67.76704313267669,1,4
4891,195.41495134680437,25.00405619354424,69.83848369202552,0,4
4892,43.30936766090231,42.30742125734908,81.22640582344278,1,2
4893,178.48198169819824,33.34927001507917,94.66273132408072,0,4
4894,39.42467854237863,35.294778402700814,55.44653456987604,1,2
4895,120.37093618893836,15.174621303027076,48.16612852858447,1,3
4896,170.6889407775879,29.96545656187869,59.26168125979994,0,4
4897,167.66433423064677,27.93494164166735,92.01591215290377,0,4
4898,35.72202779482229,36.176155703025984,98.3985905469216,1,2
4899,10.330790893956651,26.47915981000097,97.69880052909936,1,1
4900,239.4702941621441,44.29725095661488,38.37564102441824,0,4
4901,217.7767310988016,35.10609544669205,59.7516289249501,1,4
4902,24.545671369421417,34.79754999427768,40.75792206840092,0,1
4903,38.22465564046603,42.58023434273948,49.43862258936377,1,2
4904,267.7751329168861,44.85614501695037,22.53472844332377,0,4
4905,230.738670486534,20.9346206778634,32.84809434172668,1,4
4906,298.84808886500224,39.31599429644184,51.766076374962175,0,4
4907,76.1962347615065,19.869584859660826,49.17637057784515,0,3
4908,146.34089666064446,28.711303591626297,42.30660409050705,1,4
4909,70.93787281870671,18.005562129974106,38.42476616690427,0,3
4910,186.8400415431929,33.701129354014945,79.91645715579122,1,4
4911,34.6242717273954,29.05554490215225,43.56397598491129,0,1
4912,38.17295182290993,33.86096844977145,76.52349051701947,1,2
4913,21.566367421536796,35.33882257846239,49.49000872653311,0,1
4914,208.07582467925008,33.582967500937144,84.15833912604461,1,4
4915,148.22177322996205,23.820873678221197,33.37866789882737,0,4
4916,185.319364906389,40.10877471731006,32.60831042956625,1,4
4917,263.7903139768077,31.55058598125372,74.37378136328036,0,4
4918,222.0985454266076,29.695535196504096,93.1932193447084,0,4
4919,138.5168754500073,44.61191412704624,31.438936386629702,1,4
4920,295.306796518268,23.505237201194305,25.89636942750536,0,4
4921,136.87683034259197,30.840909146855196,94.7709765457459,0,4
4922,33.73520197005996,35.46973735823974,29.38615550926556,1,1
4923,297.7964241758148,18.75677798799701,40.02935358125462,1,4
4924,6.84621900445419,25.627191724396063,94.35953339360644,0,0
4925,164.96506784632564,39.05066147991978,84.23343143681774,1,4
4926,92.72864660991276,22.102747037994902,47.42062509258351,1,3
4927,151.06564530509544,29.7987109471082,96.36221757252748,1,4
4928,167.61388577835646,33.91891817948913,65.443881055899,0,4
4929,72.02876888354628,35.134870599228,25.77986101021546,0,3
4930,167.05762672117856,36.84931326143477,76.24535018142517,1,4
4931,226.81833360166124,40.97931951128833,62.98218862586416,0,4
4932,79.95295117319951,26.78578329100913,65.80704404153244,0,3
4933,115.02783999417213,36.19895777891568,99.5283395460372,0,3
4934,80.47280794921737,36.96523943310754,32.201142663963324,1,3
4935,246.16791929646072,24.008223903809707,72.54367202303138,1,4
4936,217.494677762879,44.04473850634923,56.699287778375336,0,4
4937,261.3589311655222,40.95657520566186,41.75144999103965,1,4
4938,51.01496787049778,23.69583986098692,75.48358333303702,1,2
4939,22.073891447925465,35.25206030060963,73.45702458,1,1
4940,35.81505115760201,36.53401903377882,88.51960864988241,1,2
4941,48.30549984727092,27.94450908826138,90.30953881492032,0,2
4942,159.9247982024407,40.91229857822899,64.94555624393905,1,4
4943,291.27362110882945,35.706880605271195,46.045805285417394,1,4
4944,107.1706249850346,34.744640554581544,62.366436035051606,0,3
4945,287.55248080806155,21.625211168541547,48.74041013622903,1,4
4946,11.460238496753917,27.23526934048748,42.188486722368914,1,1
4947,278.0616608443975,28.017674673970497,64.12603022217334,0,4
4948,54.34578219149135,37.009832897370615,72.63473393304554,1,2
4949,273.74249571580464,33.55183635772657,67.24570295283154,1,4
4950,16.86822903463835,17.575817718788013,96.35356170906556,0,1
4951,284.4658342485098,24.2309385566172,43.89088948431719,1,4
4952,60.23947929565825,29.19142513384637,49.78733480437393,1,2
4953,90.8142180219482,37.101988375709794,73.4114258578843,1,3
4954,147.28270323088742,37.30707390239022,68.02869020028855,0,4
4955,114.21626437064256,29.716299257149103,20.14907082698908,1,3
4956,200.25839077894497,18.50797146782033,44.982837482139296,1,4
4957,292.4423301750232,23.78710210118517,40.300948197491,1,4
4958,181.9279472414822,22.64077146741208,87.19319093168126,0,4
4959,216.4456228309648,38.43079230924724,89.29989847079432,0,4
4960,26.40157509171045,20.399589420169608,42.71145128249266,1,1
4961,188.3437287210016,28.947636671855765,28.165692290202912,1,4
4962,136.15493311392396,35.1215641054317,36.41615576469596,1,4
4963,265.7347073758885,43.94358458850111,34.12547191352472,0,4
4964,116.4633298929306,44.9772174067332,38.99482874280717,1,3
4965,203.83624321497567,43.58766430666317,38.77159218379322,0,4
4966,68.44611847772373,36.54727035760605,58.38709191207787,0,3
4967,77.8117600572588,37.393224990662745,45.57131045900516,1,3
4968,112.83672927668208,37.776302928270525,64.7857400684355,0,3
4969,91.21906125195082,40.8781462963887,47.53076994726732,1,3
4970,76.16365181702245,43.55356388556624,85.17415439722164,0,3
4971,14.900611770242788,28.371184335609826,96.063398222699,0,1
4972,251.0238995257377,27.49532634126381,52.31347626840198,0,4
4973,19.29045926738529,28.81393387135892,23.95748278292439,1,1
4974,266.2096546808903,34.79451514369782,39.16625978942715,0,4
4975,37.63961672041808,38.26336188833294,28.14865313624334,1,2
4976,19.57852111879771,41.11633172703988,47.58111278503254,1,1
4977,168.90142919420913,28.68632262847817,71.60913873441356,1,4
4978,150.73253777241652,25.90117878540389,61.512632715560855,1,4
4979,147.37037064956553,44.50057844106679,39.43005424221107,0,4
4980,172.35129825041935,21.956628630216787,81.38072421141254,1,4
4981,86.11698183574671,21.66014505757432,30.518458350378328,0,3
4982,198.88478202888336,36.46222364479487,38.255678009976094,0,4
4983,150.72066591215497,20.38971886807927,74.08377204741399,0,4
4984,100.42304008719758,26.98226999238367,35.77875093510934,0,3
4985,247.95020009421845,23.77160466942756,74.30101727028713,0,4
4986,218.31632889801304,20.06131370270846,98.155308023692,0,4
4987,118.0831025833866,32.391217172936805,86.50826297569226,1,3
4988,254.28533556866185,26.205344722638863,32.80084322903391,1,4
4989,276.07747503353227,28.86702518545338,61.63987372026028,0,4
4990,161.05988012530875,20.87589014476548,53.78572507459877,1,4
4991,64.48573504707623,38.03600408015269,99.33355305867175,0,2
4992,274.7376469640961,24.44136250352237,97.15205613924662,0,4
4993,56.84388602865516,25.281545370806967,30.16896422167239,1,2
4994,14.526967925180744,22.56461886300338,92.69846976130668,1,1
4995,98.24610266193926,28.032107163571013,35.4734670430767,0,3
4996,218.08990333831196,28.90729881716016,45.556120137019946,0,4
4997,276.98222590606485,30.890007489885456,48.27263837847547,0,4
4998,191.185694044332,44.027048459458186,42.945763609745725,1,4
4999,285.551564089998,42.14075424137111,88.25950345335434,1,4
5000,27.711251782768983,33.281778929611605,46.39459247011,1,1
5001,18.226118876406016,16.167104032892926,85.3390735268153,0,1
5002,181.25758522309923,33.36781022630204,99.55014532039658,1,4
5003,289.83489674782646,17.69005820292349,87.26092302616365,1,4
5004,150.8163926864172,36.31032715556242,47.69143411474338,0,4
5005,15.45456778179154,26.70232939742792,76.900191473029,0,1
5006,66.36559682323686,40.13089474705557,62.71387575928586,1,3
5007,73.4378719247312,43.27587735795392,82.92142271067269,1,3
5008,101.357138741085,27.51331024396827,32.24779157169934,1,3
5009,13.081015075863789,28.816658864212386,71.05076741167231,1,1
5010,271.4678101493749,32.70442743038551,81.89334186733876,0,4
5011,154.66918341644856,20.91398165574152,80.89850683253121,1,4
5012,201.27923788623272,42.81998522485084,97.08744044830252,0,4
5013,20.15185106850269,27.98999779504118,24.672910462745605,0,1
5014,16.23464034109482,20.00461007748022,47.66234952738324,1,1
5015,175.94033161216416,37.881955002566514,58.12428654331511,1,4
5016,266.1888031512624,21.57454117331956,44.7810822713665,1,4
5017,158.5446002878641,19.30587825215565,44.78316109379767,0,4
5018,263.34575177102147,31.88616226482021,34.090288535194105,0,4
5019,243.2973819165718,35.144857658747725,85.03611224201661,1,4
5020,22.756135738476225,32.08688221994749,92.6455235507634,0,1
5021,60.587242315706966,34.6953194684209,26.58618876574004,0,2
5022,197.31320074660275,18.465720369232333,32.391912940663886,1,4
5023,133.05041476501248,29.28054113652322,38.276239989748255,0,4
5024,87.20994409407616,25.71055932265624,60.71899870833353,1,3
5025,125.59015681439372,44.20105848720365,83.29376266407736,1,4
5026,133.5598938811903,16.488718025384024,25.716441981196017,1,4
5027,273.16567524647894,23.94882609179769,70.94503885267429,0,4
5028,31.037485111485907,43.25586582275166,31.946836501633584,0,1
5029,83.9192240422845,44.50488549552989,97.71656543010124,1,3
5030,161.26944497481418,39.747048231814006,91.90187446813934,0,4
5031,209.4860779891775,17.27994732049228,95.96662791566015,0,4
5032,189.1911866877731,31.84065085030621,28.493110206616645,0,4
5033,282.49282132121834,27.003689780114016,59.04291062833536,1,4
5034,238.682677445842,39.193577030862045,33.21972535987002,0,4
5035,167.1230525923291,16.65072706714,68.0284440626533,1,4
5036,64.40480750205225,20.91386254934106,38.61912901294913,0,2
5037,135.26226942067194,29.67585198667888,81.65047866951767,1,4
5038,208.0146732583432,19.729429888434808,71.52020805197341,1,4
5039,251.38865245082548,35.781454280828946,65.7283675429815,1,4
5040,287.92086732671623,39.623016634193945,86.01817263722639,0,4
5041,181.63582984137528,36.135596808829305,60.02184246679591,0,4
5042,158.07581019132974,28.208511409199467,41.58813922765477,0,4
5043,5.307576936344494,41.351629987579386,69.65643974400706,0,0
5044,21.62972074505398,19.13058395159825,96.56501057582447,1,1
5045,46.83149929122008,22.810157516970264,68.09274906753646,0,2
5046,16.42797935688842,29.6861905575691,70.36955592315445,1,1
5047,120.25897164147794,16.84015796637756,94.78005450077312,1,3
5048,101.06356354166164,17.870573446996417,61.2220080246196,1,3
5049,191.20624736051784,26.92330115167116,99.7085969371834,1,4
5050,160.69953238002083,43.31658890203662,32.772963482646034,1,4
5051,178.79122781635792,42.25241079831001,62.96318744098562,1,4
5052,141.59316088129623,28.979245748352334,37.03206728115052,1,4
5053,83.32114456627714,19.264756335321906,56.26610946725541,1,3
5054,285.8475944839431,20.34322967875307,33.64591276014145,0,4
5055,25.92274792804169,26.326381638273816,37.802301722064485,1,1
5056,281.66729983959215,21.30222585260344,36.86400397058108,1,4
5057,93.3714140594204,17.489267831711334,45.60250712192064,1,3
5058,153.79843361018922,35.213324505599914,30.768402761506916,1,4
5059,32.652696848263844,32.44345913378085,84.7473739980013,1,1
5060,21.279320511302775,23.738902739342556,37.65404778337708,1,1
5061,128.86363461558088,38.36845147656912,53.32551961147001,0,4
5062,222.50921291390344,38.27846663117504,21.284571058401944,0,4
5063,80.80943326456467,29.730059106382853,28.390523462542568,1,3
5064,168.70436668059602,17.895976665356816,91.70175203306012,1,4
5065,83.5951021568455,42.554082003040726,86.97281630723563,0,3
5066,116.58391826791224,35.05981570622914,87.27379619641556,0,3
5067,271.9338955421474,22.411524574558527,52.908273380388565,0,4
5068,256.7518876484759,33.3136364110268,31.322463908133138,0,4
5069,154.80526302528895,27.150644874828902,28.63156171954529,1,4
5070,71.43168824162362,34.060489192078734,68.44821798405724,0,3
5071,57.95517381990685,29.216126871930623,86.25546039269037,1,2
5072,286.22620591071427,29.564164507192004,92.00915857121944,0,4
5073,60.81497895320626,37.07646275722078,43.09853204481812,0,2
5074,242.4504932737617,33.41177238191928,45.682125586676285,0,4
5075,110.69106286066118,17.39858073732677,28.07013254891397,0,3
5076,295.6979542674715,16.961207113389108,81.95278314144096,1,4
5077,110.44672210883635,24.15027712490176,42.05522168969111,0,3
5078,105.45498747321784,27.90737989616239,58.47435756507437,0,3
5079,191.2390886632869,23.25667677537858,94.31178436230658,1,4
5080,288.45504198804576,34.543795742097544,80.17725842599495,0,4
5081,292.86288173892984,20.85323795176865,24.219031703125744,0,4
5082,212.1618439400956,36.12423289188509,20.65236755675437,1,4
5083,226.3819096909061,38.19452225666791,82.99263407043264,0,4
5084,169.0206527919083,18.72957922786952,64.20001895829566,0,4
5085,226.7327217396996,34.52418730088964,77.62675274901608,1,4
5086,257.93389649114897,43.84307927700343,32.54522574612908,1,4
5087,145.82859095850696,20.784714517900404,89.76382799764961,0,4
